col_0,col_1
7993.0,37083.0
35779.0,15785.0
-13706.0,8440.0
-35581.0,-36167.0
9567.0,-9461.0
34274.0,22353.0
16143.0,-18306.0
-35250.0,34771.0
-40138.0,-35337.0
10715.0,-13105.0
-35665.0,-14196.0
15366.0,-36130.0
37328.0,12527.0
11346.0,-14952.0
10530.0,-13251.0
-10293.0,35399.0
10612.0,8885.0
34237.0,-37341.0
39065.0,-10311.0
-14254.0,-35743.0
-10375.0,-7446.0
-10756.0,36397.0
16880.0,-15886.0
13207.0,-35290.0
-10088.0,-10515.0
-10111.0,9890.0
-14808.0,37807.0
-35414.0,-35437.0
-34226.0,-28959.0
-32152.0,-8263.0
-18384.0,26619.0
-30635.0,-36351.0
36053.0,14273.0
-11464.0,33603.0
34691.0,-35872.0
-14927.0,-9140.0
-12304.0,11465.0
-8387.0,8116.0
12544.0,-8614.0
-35051.0,-35146.0
7520.0,35423.0
-8574.0,7632.0
34963.0,-36654.0
8566.0,11100.0
-12689.0,-15413.0
-13568.0,36272.0
-34987.0,37063.0
-14318.0,36102.0
6928.0,-35373.0
15215.0,12899.0
-10332.0,-11977.0
13279.0,-35361.0
18243.0,11071.0
9491.0,-35275.0
4164.0,-33106.0
-14979.0,9577.0
36696.0,37640.0
-12583.0,35752.0
-12492.0,-34148.0
-15306.0,36300.0
-32486.0,-36903.0
11639.0,-28756.0
14958.0,7116.0
35996.0,-10183.0
-37244.0,13253.0
35583.0,35791.0
33893.0,8004.0
13890.0,-10107.0
15624.0,14429.0
7470.0,36897.0
10597.0,8977.0
-9805.0,36080.0
-16428.0,-36825.0
15238.0,-34854.0
13392.0,6388.0
-12655.0,-3929.0
-12121.0,7108.0
34466.0,-26502.0
-11376.0,-35045.0
-34707.0,31980.0
14294.0,-24587.0
36757.0,34668.0
-37106.0,6660.0
-35214.0,10091.0
9667.0,34107.0
36307.0,-39376.0
9036.0,-11599.0
-36661.0,27346.0
15137.0,9634.0
35133.0,-10034.0
-11019.0,36630.0
-15624.0,-11251.0
35562.0,10532.0
-12882.0,17177.0
-13322.0,-10877.0
14075.0,35414.0
35896.0,15332.0
37798.0,-13192.0
10621.0,11465.0
-14252.0,-15009.0
-16867.0,13801.0
35646.0,12697.0
16139.0,33119.0
-12879.0,-9385.0
11961.0,-11505.0
36576.0,9060.0
35609.0,11270.0
-11588.0,-13115.0
34576.0,-35390.0
-5111.0,-34417.0
12529.0,37657.0
11649.0,37434.0
-37217.0,-10908.0
-14634.0,-36512.0
11957.0,-11023.0
11697.0,14162.0
38306.0,36977.0
12569.0,35114.0
14963.0,-16703.0
-37304.0,-35092.0
-35057.0,8823.0
10380.0,9982.0
-36013.0,-5458.0
17635.0,10857.0
12592.0,-11473.0
10993.0,-10612.0
-35164.0,-9752.0
-35926.0,-9030.0
9921.0,-14487.0
38229.0,-34619.0
19665.0,-20047.0
-11096.0,34089.0
35634.0,-33425.0
14317.0,36102.0
-15130.0,-14186.0
-9695.0,-30456.0
-19903.0,28226.0
35229.0,-7004.0
27727.0,-36933.0
33427.0,11781.0
-14343.0,37304.0
-11775.0,-7433.0
34706.0,9152.0
18719.0,38178.0
35626.0,-36422.0
11265.0,-35202.0
-10423.0,7163.0
36112.0,-8739.0
-33442.0,12117.0
36959.0,-34876.0
-5640.0,-36198.0
-13753.0,-34774.0
13444.0,-35969.0
-12131.0,11827.0
12693.0,-8188.0
16123.0,35608.0
8967.0,-11785.0
-16796.0,-10937.0
-35455.0,16508.0
-13447.0,36307.0
15971.0,35208.0
35079.0,-35711.0
-12755.0,13674.0
-9403.0,12642.0
11530.0,8337.0
35398.0,-36690.0
35614.0,-36807.0
-13629.0,17658.0
10916.0,33369.0
8344.0,-36072.0
-10512.0,35359.0
13722.0,-36691.0
13128.0,35143.0
12753.0,36582.0
35350.0,-35614.0
-16083.0,-36536.0
-33920.0,-11179.0
37027.0,14427.0
-7931.0,-12342.0
17331.0,34123.0
-36399.0,-37017.0
14425.0,-14078.0
34988.0,14620.0
32969.0,-47244.0
32427.0,34210.0
7290.0,-37490.0
20370.0,37717.0
-30869.0,34169.0
36203.0,-13296.0
35167.0,-35352.0
-5157.0,-36449.0
29317.0,35890.0
-37049.0,-35891.0
18049.0,37271.0
16483.0,-35924.0
12528.0,-35494.0
-10541.0,13799.0
11861.0,-13666.0
17559.0,36247.0
-5358.0,36719.0
-15697.0,-37448.0
37560.0,-34639.0
-33475.0,-36442.0
-36244.0,13998.0
-35004.0,34685.0
30855.0,37417.0
7211.0,35352.0
-36801.0,35739.0
-17377.0,34862.0
