col_0,col_1
-120521.0,67989.0
-94239.0,102235.0
129272.0,62168.0
-4639.0,138021.0
56924.0,-124502.0
-127053.0,-54741.0
-141625.0,4175.0
-127326.0,58771.0
128237.0,53956.0
-3180.0,139299.0
127594.0,-55676.0
-91879.0,-108683.0
130115.0,53802.0
-140852.0,-1371.0
-100353.0,-98303.0
95914.0,-99106.0
-91729.0,-102250.0
-139934.0,-10639.0
-5792.0,-142733.0
46040.0,-130482.0
-10165.0,-141418.0
94200.0,105179.0
-98902.0,99834.0
-141210.0,-1129.0
-1333.0,-140599.0
-93350.0,-104190.0
75257.0,-121391.0
-93091.0,-104624.0
143203.0,13782.0
-138747.0,3989.0
-60093.0,131526.0
-140394.0,-11027.0
-3570.0,-140527.0
-131633.0,46277.0
139563.0,-1885.0
42136.0,-131568.0
-110709.0,-85708.0
99526.0,100112.0
121795.0,72468.0
14337.0,140372.0
125456.0,-59319.0
-131686.0,-50306.0
130988.0,53555.0
-51812.0,-130586.0
-107078.0,90653.0
-61574.0,125875.0
-37027.0,133410.0
5523.0,138193.0
-95674.0,103752.0
60259.0,-128650.0
52884.0,-132045.0
-122915.0,-60835.0
-94543.0,106802.0
9397.0,141842.0
-129278.0,55214.0
-140001.0,-4979.0
-124501.0,61949.0
-92323.0,104397.0
-139567.0,10579.0
4387.0,-139408.0
-3614.0,139703.0
141421.0,4901.0
54664.0,-128715.0
179.0,-144638.0
54971.0,126373.0
130697.0,56391.0
101518.0,-100061.0
-3720.0,138653.0
-126491.0,58895.0
-126670.0,54218.0
64437.0,-120415.0
-132298.0,-56405.0
-102802.0,-94906.0
48114.0,131848.0
2315.0,-140327.0
96257.0,-109680.0
89239.0,106312.0
4786.0,-137738.0
129867.0,-52869.0
-128272.0,60536.0
-65163.0,-127976.0
-129655.0,47807.0
62059.0,-128488.0
57629.0,127183.0
-51441.0,132248.0
45713.0,-136089.0
97163.0,-106729.0
130793.0,58743.0
125210.0,-54828.0
-4027.0,144300.0
91672.0,-110632.0
-48740.0,-137540.0
80858.0,108319.0
-144039.0,12610.0
139398.0,-329.0
-67270.0,122569.0
126169.0,-53826.0
109204.0,86794.0
-101172.0,-97260.0
1159.0,140416.0
-3160.0,141512.0
2916.0,142038.0
-428.0,140289.0
-131986.0,56518.0
-49425.0,128978.0
90143.0,-107736.0
-57094.0,-127714.0
-133939.0,-46713.0
-126899.0,53206.0
110499.0,88846.0
96047.0,97852.0
-108376.0,91371.0
139991.0,-4921.0
-96243.0,101529.0
131532.0,50162.0
63515.0,-125579.0
-99469.0,96072.0
57578.0,-131008.0
-58493.0,133422.0
2342.0,-140544.0
103414.0,-90740.0
134121.0,44394.0
-137383.0,13632.0
123041.0,-66097.0
61849.0,-126368.0
45819.0,131908.0
53958.0,-130653.0
97334.0,-99106.0
-124789.0,62014.0
49191.0,-132159.0
100451.0,-100292.0
-50363.0,132523.0
-100029.0,103224.0
-96466.0,-102736.0
-102681.0,93887.0
-98140.0,100801.0
62368.0,127948.0
90726.0,103831.0
-49791.0,-129071.0
1004.0,140831.0
57739.0,128499.0
-48295.0,131920.0
-97903.0,105573.0
98179.0,105089.0
55843.0,-129967.0
-10747.0,-140846.0
98883.0,100995.0
-134266.0,-45150.0
-56660.0,-129051.0
52598.0,-129069.0
